"h3_address","year","yield"
"842749bffffffff",2014,169.5
"842749bffffffff",2015,168.7
"842749bffffffff",2016,173.4
"842749bffffffff",2017,179.3
"842749bffffffff",2018,157.8
"842749bffffffff",2019,170.1
"842749bffffffff",2020,164.9
"842749bffffffff",2021,190.3
"842749bffffffff",2022,190.2
"842749bffffffff",2023,196
"842749bffffffff",2024,181.3
"842749dffffffff",2010,140.9
"842749dffffffff",2011,133.7
"842749dffffffff",2012,74.2
"842749dffffffff",2013,163.6
"842749dffffffff",2014,155.8
"842749dffffffff",2015,144
"842749dffffffff",2016,114.7
"842749dffffffff",2017,124.7
"842749dffffffff",2018,114.7
"842749dffffffff",2019,151.5
"842749dffffffff",2020,133.4
"842749dffffffff",2021,163.9
"842749dffffffff",2022,165.7
"842749dffffffff",2023,166.5
"842749dffffffff",2024,174.6
"84274b1ffffffff",2010,147.1
"84274b1ffffffff",2011,146
"84274b1ffffffff",2012,82.9
"84274b1ffffffff",2013,175.4
"84274b1ffffffff",2014,172
"84274b1ffffffff",2015,156.4
"84274b1ffffffff",2016,145.6
"84274b1ffffffff",2017,182.4
"84274b1ffffffff",2018,170.1
"84274b1ffffffff",2019,147.5
"84274b1ffffffff",2020,175.3
"84274b1ffffffff",2021,176.6
"84274b1ffffffff",2022,202
"84274b1ffffffff",2023,200.9
"84274b1ffffffff",2024,185.7
"84274b3ffffffff",2010,169.6
"84274b3ffffffff",2011,149
"84274b3ffffffff",2012,102.3
"84274b3ffffffff",2013,177.5
"84274b3ffffffff",2014,174.6
"84274b3ffffffff",2015,157.8
"84274b3ffffffff",2016,172.2
"84274b3ffffffff",2017,194.7
"84274b3ffffffff",2018,179
"84274b3ffffffff",2019,181.1
"84274b3ffffffff",2020,175.2
"84274b3ffffffff",2021,198.5
"84274b3ffffffff",2022,213.1
"84274b3ffffffff",2023,213.1
"84274b3ffffffff",2024,196.4
"84274b5ffffffff",2010,150.4
"84274b5ffffffff",2011,150.9
"84274b5ffffffff",2012,135.9
"84274b5ffffffff",2013,156.3
"84274b5ffffffff",2014,157.2
"84274b5ffffffff",2015,172.5
"84274b5ffffffff",2016,160.3
"84274b5ffffffff",2017,171.1
"84274b5ffffffff",2018,163.7
"84274b5ffffffff",2019,143
"84274b5ffffffff",2020,155.8
"84274b5ffffffff",2021,179.8
"84274b5ffffffff",2022,177.2
"84274b5ffffffff",2023,181.6
"84274b5ffffffff",2024,164.7
"84274b7ffffffff",2010,168.3
"84274b7ffffffff",2011,160.2
"84274b7ffffffff",2012,105.6
"84274b7ffffffff",2013,172.3
"84274b7ffffffff",2014,172.5
"84274b7ffffffff",2015,143.1
"84274b7ffffffff",2016,169.8
"84274b7ffffffff",2017,189.9
"84274b7ffffffff",2018,168.3
"84274b7ffffffff",2019,155.6
"84274b7ffffffff",2020,169.7
"84274b7ffffffff",2021,185.2
"84274b7ffffffff",2022,205.2
"84274b7ffffffff",2023,208.7
"84274b7ffffffff",2024,178.6
"84274b9ffffffff",2010,128.2
"84274b9ffffffff",2011,129.5
"84274b9ffffffff",2012,71.9
"84274b9ffffffff",2013,131.7
"84274b9ffffffff",2014,132.5
"84274b9ffffffff",2015,139
"84274b9ffffffff",2016,102.6
"84274b9ffffffff",2017,127.8
"84274b9ffffffff",2018,117.7
"84274b9ffffffff",2019,125.2
"84274b9ffffffff",2020,120.1
"84274b9ffffffff",2021,145.6
"84274b9ffffffff",2022,153.2
"84274b9ffffffff",2023,140.2
"84274b9ffffffff",2024,147.9
"84274bbffffffff",2010,133.7
"84274bbffffffff",2011,134.4
"84274bbffffffff",2012,85.6
"84274bbffffffff",2013,172.7
"84274bbffffffff",2014,158.4
"84274bbffffffff",2015,157.2
"84274bbffffffff",2016,131.9
"84274bbffffffff",2017,162.5
"84274bbffffffff",2018,156
"84274bbffffffff",2019,158
"84274bbffffffff",2020,159.6
"84274bbffffffff",2021,169.4
"84274bbffffffff",2022,194.7
"84274bbffffffff",2023,188.8
"84274bbffffffff",2024,195.5
"84274bdffffffff",2010,131.4
"84274bdffffffff",2011,151.7
"84274bdffffffff",2012,108.7
"84274bdffffffff",2013,159.5
"84274bdffffffff",2014,160.2
"84274bdffffffff",2015,164
"84274bdffffffff",2016,153
"84274bdffffffff",2017,157.3
"84274bdffffffff",2018,141
"84274bdffffffff",2019,118.9
"84274bdffffffff",2020,125.2
"84274bdffffffff",2021,147.6
"84274bdffffffff",2022,148.2
"84274bdffffffff",2023,166.5
"84274bdffffffff",2024,167
"84274c1ffffffff",2010,160.4
"84274c1ffffffff",2011,153.9
"84274c1ffffffff",2012,139.4
"84274c1ffffffff",2013,140.7
"84274c1ffffffff",2014,149.5
"84274c1ffffffff",2015,152.5
"84274c1ffffffff",2016,160.3
"84274c1ffffffff",2017,152.7
"84274c1ffffffff",2018,141.5
"84274c1ffffffff",2019,133
"84274c1ffffffff",2020,125.1
"84274c1ffffffff",2021,179.7
"84274c1ffffffff",2022,167.3
"84274c1ffffffff",2023,169.2
"84274c1ffffffff",2024,182.7
"84274c3ffffffff",2010,150.8
"84274c3ffffffff",2011,161.5
"84274c3ffffffff",2012,176.8
"84274c3ffffffff",2013,146.5
"84274c3ffffffff",2014,151.6
"84274c3ffffffff",2015,170.4
"84274c3ffffffff",2016,167.4
"84274c3ffffffff",2017,154.7
"84274c3ffffffff",2018,167.7
"84274c3ffffffff",2019,146.8
"84274c3ffffffff",2020,166.2
"84274c3ffffffff",2021,177.6
"84274c3ffffffff",2022,177.8
"84274c3ffffffff",2023,190.8
"84274c3ffffffff",2024,209.2
"84274c5ffffffff",2010,149.6
"84274c5ffffffff",2011,115.2
"84274c5ffffffff",2012,131.6
"84274c5ffffffff",2013,105.5
"84274c5ffffffff",2014,121.4
"84274c5ffffffff",2015,127.8
"84274c5ffffffff",2016,120.9
"84274c5ffffffff",2017,157.6
"84274c5ffffffff",2018,112.7
"84274c5ffffffff",2019,136.9
"84274c5ffffffff",2020,158.2
"84274c5ffffffff",2021,198.3
"84274c5ffffffff",2022,165.2
"84274c5ffffffff",2023,170.3
"84274c5ffffffff",2024,173.5
"84274c7ffffffff",2010,132.9
"84274c7ffffffff",2011,133.3
"84274c7ffffffff",2012,136.7
"84274c7ffffffff",2013,112.2
"84274c7ffffffff",2014,130.3
"84274c7ffffffff",2015,145.3
"84274c7ffffffff",2016,148.8
"84274c7ffffffff",2017,132.3
"84274c7ffffffff",2018,130.6
"84274c7ffffffff",2019,123.4
"84274c7ffffffff",2020,128.9
"84274c7ffffffff",2021,163.9
"84274c7ffffffff",2022,156.3
"84274c7ffffffff",2023,156.2
"84274c7ffffffff",2024,182.1
"84274c9ffffffff",NA,NA
"84274cbffffffff",2010,170.4
"84274cbffffffff",2011,169.9
"84274cbffffffff",2012,166.6
"84274cbffffffff",2013,152
"84274cbffffffff",2014,164.5
"84274cbffffffff",2015,163.5
"84274cbffffffff",2016,161.9
"84274cbffffffff",2017,155.6
"84274cbffffffff",2018,162.1
"84274cbffffffff",2019,145.1
"84274cbffffffff",2020,159
"84274cbffffffff",2021,174.4
"84274cbffffffff",2022,180.6
"84274cbffffffff",2023,175.9
"84274cbffffffff",2024,190
"84274cdffffffff",2010,149.6
"84274cdffffffff",2011,115.2
"84274cdffffffff",2012,131.6
"84274cdffffffff",2013,105.5
"84274cdffffffff",2014,121.4
"84274cdffffffff",2015,127.8
"84274cdffffffff",2016,120.9
"84274cdffffffff",2017,157.6
"84274cdffffffff",2018,112.7
"84274cdffffffff",2019,136.9
"84274cdffffffff",2020,158.2
"84274cdffffffff",2021,198.3
"84274cdffffffff",2022,165.2
"84274cdffffffff",2023,170.3
"84274cdffffffff",2024,173.5
"84274d1ffffffff",2010,141
"84274d1ffffffff",2011,136.5
"84274d1ffffffff",2012,144.9
"84274d1ffffffff",2013,146.4
"84274d1ffffffff",2014,138.3
"84274d1ffffffff",2015,172.8
"84274d1ffffffff",2016,150.1
"84274d1ffffffff",2017,167.7
"84274d1ffffffff",2018,160.7
"84274d1ffffffff",2019,138.6
"84274d1ffffffff",2020,149.3
"84274d1ffffffff",2021,171.6
"84274d1ffffffff",2022,144
"84274d1ffffffff",2023,156.9
"84274d1ffffffff",2024,167.1
"84274d3ffffffff",2010,159.3
"84274d3ffffffff",2011,156.6
"84274d3ffffffff",2012,128.7
"84274d3ffffffff",2013,162.9
"84274d3ffffffff",2014,150.8
"84274d3ffffffff",2015,172.1
"84274d3ffffffff",2016,144.5
"84274d3ffffffff",2017,156.2
"84274d3ffffffff",2018,129.5
"84274d3ffffffff",2019,161
"84274d3ffffffff",2020,164.6
"84274d3ffffffff",2021,176.7
"84274d3ffffffff",2022,158.8
"84274d3ffffffff",2023,186.4
"84274d3ffffffff",2024,205.8
"84274d5ffffffff",2010,140.2
"84274d5ffffffff",2011,151.8
"84274d5ffffffff",2012,153.8
"84274d5ffffffff",2013,144.6
"84274d5ffffffff",2014,159.1
"84274d5ffffffff",2015,171.9
"84274d5ffffffff",2016,154.3
"84274d5ffffffff",2017,150
"84274d5ffffffff",2018,143.2
"84274d5ffffffff",2019,148.7
"84274d5ffffffff",2020,154.4
"84274d5ffffffff",2021,186.1
"84274d5ffffffff",2022,176.3
"84274d5ffffffff",2023,176.7
"84274d5ffffffff",2024,204.5
"84274d7ffffffff",2010,165
"84274d7ffffffff",2011,151.6
"84274d7ffffffff",2012,122.6
"84274d7ffffffff",2013,169.2
"84274d7ffffffff",2014,170.7
"84274d7ffffffff",2015,172.6
"84274d7ffffffff",2016,155.9
"84274d7ffffffff",2017,161.6
"84274d7ffffffff",2018,144
"84274d7ffffffff",2019,153.3
"84274d7ffffffff",2020,156.6
"84274d7ffffffff",2021,192.9
"84274d7ffffffff",2022,169.6
"84274d7ffffffff",2023,172.7
"84274d7ffffffff",2024,196.8
"84274d9ffffffff",2010,157.3
"84274d9ffffffff",2011,163.7
"84274d9ffffffff",2012,165
"84274d9ffffffff",2013,155.4
"84274d9ffffffff",2014,178.2
"84274d9ffffffff",2015,188.4
"84274d9ffffffff",2016,177.6
"84274d9ffffffff",2017,169.8
"84274d9ffffffff",2018,169.9
"84274d9ffffffff",2019,164
"84274d9ffffffff",2020,172.1
"84274d9ffffffff",2021,205.3
"84274d9ffffffff",2022,178.5
"84274d9ffffffff",2023,185.6
"84274d9ffffffff",2024,199.1
"84274dbffffffff",NA,NA
"84274ddffffffff",2010,148.3
"84274ddffffffff",2011,162.3
"84274ddffffffff",2012,159.5
"84274ddffffffff",2013,157.9
"84274ddffffffff",2014,164.5
"84274ddffffffff",2015,177
"84274ddffffffff",2016,174.1
"84274ddffffffff",2017,165.7
"84274ddffffffff",2018,180.7
"84274ddffffffff",2019,147.4
"84274ddffffffff",2020,158.4
"84274ddffffffff",2021,171.5
"84274ddffffffff",2022,170.8
"84274ddffffffff",2023,175
"84274ddffffffff",2024,191.9
"84274e1ffffffff",NA,NA
"84274e3ffffffff",2010,152.1
"84274e3ffffffff",2011,140.7
"84274e3ffffffff",2012,114
"84274e3ffffffff",2013,110.4
"84274e3ffffffff",2014,109.8
"84274e3ffffffff",2015,135.8
"84274e3ffffffff",2016,148
"84274e3ffffffff",2017,134.6
"84274e3ffffffff",2018,126.5
"84274e3ffffffff",2019,109.2
"84274e3ffffffff",2020,149.4
"84274e3ffffffff",2021,182.6
"84274e3ffffffff",2022,175.6
"84274e3ffffffff",2023,167.9
"84274e3ffffffff",2024,170.4
"84274e9ffffffff",2010,158.4
"84274e9ffffffff",2011,123.1
"84274e9ffffffff",2012,131.5
"84274e9ffffffff",2013,115.5
"84274e9ffffffff",2014,95.5
"84274e9ffffffff",2015,135.9
"84274e9ffffffff",2016,133.2
"84274e9ffffffff",2017,147.8
"84274e9ffffffff",2018,131.4
"84274e9ffffffff",2019,134.4
"84274e9ffffffff",2020,156.6
"84274e9ffffffff",2021,168.2
"84274e9ffffffff",2022,164.3
"84274e9ffffffff",2023,141.9
"84274e9ffffffff",2024,150.2
"84274ebffffffff",2010,149.6
"84274ebffffffff",2011,133.8
"84274ebffffffff",2012,125.2
"84274ebffffffff",2013,105.9
"84274ebffffffff",2014,106.2
"84274ebffffffff",2015,118.9
"84274ebffffffff",2016,154
"84274ebffffffff",2017,135
"84274ebffffffff",2018,100.9
"84274ebffffffff",2019,123.6
"84274ebffffffff",2020,155.1
"84274ebffffffff",2021,177.2
"84274ebffffffff",2022,164.2
"84274ebffffffff",2023,160.9
"84274ebffffffff",2024,171
"8427501ffffffff",NA,NA
"8427503ffffffff",2010,155.9
"8427503ffffffff",2011,138.3
"8427503ffffffff",2012,130.2
"8427503ffffffff",2013,85.1
"8427503ffffffff",2014,71.9
"8427503ffffffff",2015,128.3
"8427503ffffffff",2016,151
"8427503ffffffff",2017,98.3
"8427503ffffffff",2018,144.8
"8427503ffffffff",2019,87.7
"8427503ffffffff",2020,157.5
"8427503ffffffff",2021,170
"8427503ffffffff",2022,152.4
"8427503ffffffff",2023,177.6
"8427503ffffffff",2024,119.2
"8427505ffffffff",2010,157.2
"8427505ffffffff",2011,137.5
"8427505ffffffff",2012,120.5
"8427505ffffffff",2013,68
"8427505ffffffff",2014,91.9
"8427505ffffffff",2015,151.7
"8427505ffffffff",2016,161.9
"8427505ffffffff",2017,156.2
"8427505ffffffff",2018,159.6
"8427505ffffffff",2019,153.3
"8427505ffffffff",2020,165.1
"8427505ffffffff",2021,146.9
"8427505ffffffff",2022,162.3
"8427505ffffffff",2023,108.8
"8427505ffffffff",2024,158.8
"8427507ffffffff",2010,163.6
"8427507ffffffff",2011,156.6
"8427507ffffffff",2012,142.7
"8427507ffffffff",2013,98.4
"8427507ffffffff",2014,101.2
"8427507ffffffff",2015,157.9
"8427507ffffffff",2016,161.8
"8427507ffffffff",2017,150.7
"8427507ffffffff",2018,164.5
"8427507ffffffff",2019,129.2
"8427507ffffffff",2020,168.3
"8427507ffffffff",2021,175.5
"8427507ffffffff",2022,165
"8427507ffffffff",2023,158.2
"8427507ffffffff",2024,167.4
"8427509ffffffff",NA,NA
"842750bffffffff",NA,NA
"842750dffffffff",2010,157.2
"842750dffffffff",2011,137.5
"842750dffffffff",2012,120.5
"842750dffffffff",2013,68
"842750dffffffff",2014,91.9
"842750dffffffff",2015,151.7
"842750dffffffff",2016,161.9
"842750dffffffff",2017,156.2
"842750dffffffff",2018,159.6
"842750dffffffff",2019,153.3
"842750dffffffff",2020,165.1
"842750dffffffff",2021,146.9
"842750dffffffff",2022,162.3
"842750dffffffff",2023,108.8
"842750dffffffff",2024,158.8
"8427511ffffffff",2010,148.9
"8427511ffffffff",2011,147.7
"8427511ffffffff",2012,118.9
"8427511ffffffff",2013,96.7
"8427511ffffffff",2014,94.2
"8427511ffffffff",2015,144.7
"8427511ffffffff",2016,170.3
"8427511ffffffff",2017,134.2
"8427511ffffffff",2018,149.3
"8427511ffffffff",2019,103.7
"8427511ffffffff",2020,168
"8427511ffffffff",2021,177
"8427511ffffffff",2022,169.2
"8427511ffffffff",2023,164.1
"8427511ffffffff",2024,127
"8427513ffffffff",2010,120.4
"8427513ffffffff",2011,143.7
"8427513ffffffff",2012,104.7
"8427513ffffffff",2013,72.2
"8427513ffffffff",2014,99.9
"8427513ffffffff",2015,138
"8427513ffffffff",2016,161.7
"8427513ffffffff",2017,123.8
"8427513ffffffff",2018,145.5
"8427513ffffffff",2019,106
"8427513ffffffff",2020,177.3
"8427513ffffffff",2021,182.5
"8427513ffffffff",2022,178.9
"8427513ffffffff",2023,157.4
"8427513ffffffff",2024,128.2
"8427515ffffffff",2010,147.2
"8427515ffffffff",2011,142.6
"8427515ffffffff",2012,127.8
"8427515ffffffff",2013,51.1
"8427515ffffffff",2014,103.6
"8427515ffffffff",2015,144.9
"8427515ffffffff",2016,165.2
"8427515ffffffff",2017,124.3
"8427515ffffffff",2018,135.3
"8427515ffffffff",2019,93.7
"8427515ffffffff",2020,178.3
"8427515ffffffff",2021,180.8
"8427515ffffffff",2022,169.9
"8427515ffffffff",2023,176.9
"8427515ffffffff",2024,119.9
"8427517ffffffff",2010,147.2
"8427517ffffffff",2011,142.6
"8427517ffffffff",2012,127.8
"8427517ffffffff",2013,51.1
"8427517ffffffff",2014,103.6
"8427517ffffffff",2015,144.9
"8427517ffffffff",2016,165.2
"8427517ffffffff",2017,124.3
"8427517ffffffff",2018,135.3
"8427517ffffffff",2019,93.7
"8427517ffffffff",2020,178.3
"8427517ffffffff",2021,180.8
"8427517ffffffff",2022,169.9
"8427517ffffffff",2023,176.9
"8427517ffffffff",2024,119.9
"8427519ffffffff",2010,151.1
"8427519ffffffff",2011,119.6
"8427519ffffffff",2012,126.1
"8427519ffffffff",2013,96.6
"8427519ffffffff",2014,71
"8427519ffffffff",2015,128.5
"8427519ffffffff",2016,159.7
"8427519ffffffff",2017,108.6
"8427519ffffffff",2018,115
"8427519ffffffff",2019,105.4
"8427519ffffffff",2020,146
"8427519ffffffff",2021,169.1
"8427519ffffffff",2022,146.6
"8427519ffffffff",2023,150.4
"8427519ffffffff",2024,122.3
"842751bffffffff",2010,148.9
"842751bffffffff",2011,147.7
"842751bffffffff",2012,118.9
"842751bffffffff",2013,96.7
"842751bffffffff",2014,94.2
"842751bffffffff",2015,144.7
"842751bffffffff",2016,170.3
"842751bffffffff",2017,134.2
"842751bffffffff",2018,149.3
"842751bffffffff",2019,103.7
"842751bffffffff",2020,168
"842751bffffffff",2021,177
"842751bffffffff",2022,169.2
"842751bffffffff",2023,164.1
"842751bffffffff",2024,127
"842751dffffffff",2010,141.8
"842751dffffffff",2011,135.6
"842751dffffffff",2012,120.6
"842751dffffffff",2013,57.5
"842751dffffffff",2014,79.4
"842751dffffffff",2015,136.1
"842751dffffffff",2016,160.2
"842751dffffffff",2017,99.6
"842751dffffffff",2018,154.2
"842751dffffffff",2019,70.9
"842751dffffffff",2020,165.7
"842751dffffffff",2021,182.5
"842751dffffffff",2022,154.6
"842751dffffffff",2023,186.5
"842751dffffffff",2024,98.2
"8427521ffffffff",2010,153.7
"8427521ffffffff",2011,130.9
"8427521ffffffff",2012,137.5
"8427521ffffffff",2013,104.4
"8427521ffffffff",2014,95.3
"8427521ffffffff",2015,170.6
"8427521ffffffff",2016,170.3
"8427521ffffffff",2017,160.5
"8427521ffffffff",2018,176.2
"8427521ffffffff",2019,141.1
"8427521ffffffff",2020,175.1
"8427521ffffffff",2021,150.5
"8427521ffffffff",2022,156.4
"8427521ffffffff",2023,132
"8427521ffffffff",2024,137.5
"8427523ffffffff",2010,176.6
"8427523ffffffff",2011,164.5
"8427523ffffffff",2012,173.7
"8427523ffffffff",2013,72.4
"8427523ffffffff",2014,119.8
"8427523ffffffff",2015,177.5
"8427523ffffffff",2016,187.5
"8427523ffffffff",2017,178.5
"8427523ffffffff",2018,158.1
"8427523ffffffff",2019,178
"8427523ffffffff",2020,187
"8427523ffffffff",2021,176
"8427523ffffffff",2022,160.2
"8427523ffffffff",2023,185.5
"8427523ffffffff",2024,180.9
"8427525ffffffff",2010,139.9
"8427525ffffffff",2011,121.1
"8427525ffffffff",2012,136
"8427525ffffffff",2013,103.7
"8427525ffffffff",2014,89.2
"8427525ffffffff",2015,161.5
"8427525ffffffff",2016,158.7
"8427525ffffffff",2017,151.3
"8427525ffffffff",2018,154.4
"8427525ffffffff",2019,136.2
"8427525ffffffff",2020,163.1
"8427525ffffffff",2021,118.5
"8427525ffffffff",2022,145.9
"8427525ffffffff",2023,120.2
"8427525ffffffff",2024,141.5
"8427527ffffffff",NA,NA
"8427529ffffffff",2010,131.9
"8427529ffffffff",2011,126.9
"8427529ffffffff",2012,103
"8427529ffffffff",2013,66.8
"8427529ffffffff",2014,80.6
"8427529ffffffff",2015,149.8
"8427529ffffffff",2016,151.6
"8427529ffffffff",2017,146.1
"8427529ffffffff",2018,131.8
"8427529ffffffff",2019,127.8
"8427529ffffffff",2020,151.5
"8427529ffffffff",2021,125.1
"8427529ffffffff",2022,126.1
"8427529ffffffff",2023,104.2
"8427529ffffffff",2024,130.2
"842752bffffffff",2010,170.5
"842752bffffffff",2011,157.2
"842752bffffffff",2012,146.2
"842752bffffffff",2013,92.5
"842752bffffffff",2014,102.3
"842752bffffffff",2015,168.9
"842752bffffffff",2016,170.4
"842752bffffffff",2017,157.5
"842752bffffffff",2018,164.9
"842752bffffffff",2019,145.3
"842752bffffffff",2020,177.1
"842752bffffffff",2021,164.4
"842752bffffffff",2022,160.1
"842752bffffffff",2023,145.1
"842752bffffffff",2024,163.7
"842752dffffffff",2010,143.3
"842752dffffffff",2011,123.8
"842752dffffffff",2012,134.2
"842752dffffffff",2013,88.1
"842752dffffffff",2014,87.7
"842752dffffffff",2015,165.7
"842752dffffffff",2016,163.4
"842752dffffffff",2017,148.4
"842752dffffffff",2018,172.8
"842752dffffffff",2019,123.2
"842752dffffffff",2020,178.3
"842752dffffffff",2021,137.9
"842752dffffffff",2022,157.3
"842752dffffffff",2023,146
"842752dffffffff",2024,158.6
"8427531ffffffff",2010,156
"8427531ffffffff",2011,150.8
"8427531ffffffff",2012,120.7
"8427531ffffffff",2013,85.9
"8427531ffffffff",2014,133.9
"8427531ffffffff",2015,147
"8427531ffffffff",2016,168.3
"8427531ffffffff",2017,160.4
"8427531ffffffff",2018,143.7
"8427531ffffffff",2019,150.3
"8427531ffffffff",2020,162.3
"8427531ffffffff",2021,181.9
"8427531ffffffff",2022,157.3
"8427531ffffffff",2023,168.7
"8427531ffffffff",2024,163.9
"8427533ffffffff",2010,165.4
"8427533ffffffff",2011,161.9
"8427533ffffffff",2012,122.6
"8427533ffffffff",2013,104.9
"8427533ffffffff",2014,147.1
"8427533ffffffff",2015,154.4
"8427533ffffffff",2016,175.1
"8427533ffffffff",2017,162.1
"8427533ffffffff",2018,148.8
"8427533ffffffff",2019,154.7
"8427533ffffffff",2020,165.9
"8427533ffffffff",2021,177
"8427533ffffffff",2022,174.2
"8427533ffffffff",2023,172.9
"8427533ffffffff",2024,164.6
"8427535ffffffff",2010,176.9
"8427535ffffffff",2011,172.6
"8427535ffffffff",2012,182.1
"8427535ffffffff",2013,141
"8427535ffffffff",2014,141.1
"8427535ffffffff",2015,188.6
"8427535ffffffff",2016,191.2
"8427535ffffffff",2017,198
"8427535ffffffff",2018,186.1
"8427535ffffffff",2019,185.8
"8427535ffffffff",2020,194.4
"8427535ffffffff",2021,191.8
"8427535ffffffff",2022,189.3
"8427535ffffffff",2023,213.5
"8427535ffffffff",2024,182.4
"8427537ffffffff",2010,186.9
"8427537ffffffff",2011,182.1
"8427537ffffffff",2012,192.6
"8427537ffffffff",2013,166.9
"8427537ffffffff",2014,173.7
"8427537ffffffff",2015,201.4
"8427537ffffffff",2016,199.1
"8427537ffffffff",2017,214.6
"8427537ffffffff",2018,201.1
"8427537ffffffff",2019,195.2
"8427537ffffffff",2020,211.9
"8427537ffffffff",2021,219.3
"8427537ffffffff",2022,214.7
"8427537ffffffff",2023,194.2
"8427537ffffffff",2024,205
"8427539ffffffff",2010,163.6
"8427539ffffffff",2011,146.5
"8427539ffffffff",2012,128.8
"8427539ffffffff",2013,84.4
"8427539ffffffff",2014,113.5
"8427539ffffffff",2015,148.9
"8427539ffffffff",2016,172.9
"8427539ffffffff",2017,161.1
"8427539ffffffff",2018,143.7
"8427539ffffffff",2019,143.2
"8427539ffffffff",2020,175.6
"8427539ffffffff",2021,185.7
"8427539ffffffff",2022,163.6
"8427539ffffffff",2023,179.1
"8427539ffffffff",2024,170
"842753bffffffff",2010,156
"842753bffffffff",2011,150.8
"842753bffffffff",2012,120.7
"842753bffffffff",2013,85.9
"842753bffffffff",2014,133.9
"842753bffffffff",2015,147
"842753bffffffff",2016,168.3
"842753bffffffff",2017,160.4
"842753bffffffff",2018,143.7
"842753bffffffff",2019,150.3
"842753bffffffff",2020,162.3
"842753bffffffff",2021,181.9
"842753bffffffff",2022,157.3
"842753bffffffff",2023,168.7
"842753bffffffff",2024,163.9
"842753dffffffff",2010,168.4
"842753dffffffff",2011,154.5
"842753dffffffff",2012,131.4
"842753dffffffff",2013,80.7
"842753dffffffff",2014,117.6
"842753dffffffff",2015,152.5
"842753dffffffff",2016,168.6
"842753dffffffff",2017,171
"842753dffffffff",2018,152
"842753dffffffff",2019,156
"842753dffffffff",2020,175.6
"842753dffffffff",2021,174.5
"842753dffffffff",2022,151.5
"842753dffffffff",2023,181.2
"842753dffffffff",2024,164.5
"8427541ffffffff",NA,NA
"8427543ffffffff",NA,NA
"8427547ffffffff",NA,NA
"8427551ffffffff",NA,NA
"8427553ffffffff",NA,NA
"8427555ffffffff",NA,NA
"8427557ffffffff",NA,NA
"8427559ffffffff",NA,NA
"842755bffffffff",NA,NA
"842755dffffffff",NA,NA
"8427561ffffffff",NA,NA
"8427563ffffffff",2010,131.9
"8427563ffffffff",2011,126.9
"8427563ffffffff",2012,103
"8427563ffffffff",2013,66.8
"8427563ffffffff",2014,80.6
"8427563ffffffff",2015,149.8
"8427563ffffffff",2016,151.6
"8427563ffffffff",2017,146.1
"8427563ffffffff",2018,131.8
"8427563ffffffff",2019,127.8
"8427563ffffffff",2020,151.5
"8427563ffffffff",2021,125.1
"8427563ffffffff",2022,126.1
"8427563ffffffff",2023,104.2
"8427563ffffffff",2024,130.2
"8427565ffffffff",NA,NA
"8427567ffffffff",2010,143.3
"8427567ffffffff",2011,123.8
"8427567ffffffff",2012,134.2
"8427567ffffffff",2013,88.1
"8427567ffffffff",2014,87.7
"8427567ffffffff",2015,165.7
"8427567ffffffff",2016,163.4
"8427567ffffffff",2017,148.4
"8427567ffffffff",2018,172.8
"8427567ffffffff",2019,123.2
"8427567ffffffff",2020,178.3
"8427567ffffffff",2021,137.9
"8427567ffffffff",2022,157.3
"8427567ffffffff",2023,146
"8427567ffffffff",2024,158.6
"8427569ffffffff",NA,NA
"842756bffffffff",NA,NA
"842756dffffffff",NA,NA
"8427581ffffffff",2010,180.4
"8427581ffffffff",2011,171.7
"8427581ffffffff",2012,109
"8427581ffffffff",2013,172.3
"8427581ffffffff",2014,177.9
"8427581ffffffff",2015,193.5
"8427581ffffffff",2016,208.9
"8427581ffffffff",2017,190.6
"8427581ffffffff",2018,189.2
"8427581ffffffff",2019,191.5
"8427581ffffffff",2020,194.7
"8427581ffffffff",2021,207.2
"8427581ffffffff",2022,210.5
"8427581ffffffff",2023,199.6
"8427581ffffffff",2024,198.9
"8427583ffffffff",2010,175.7
"8427583ffffffff",2011,172.9
"8427583ffffffff",2012,92.5
"8427583ffffffff",2013,161.8
"8427583ffffffff",2014,184.4
"8427583ffffffff",2015,184.5
"8427583ffffffff",2016,205.8
"8427583ffffffff",2017,189.7
"8427583ffffffff",2018,196.5
"8427583ffffffff",2019,199.3
"8427583ffffffff",2020,200.5
"8427583ffffffff",2021,202.2
"8427583ffffffff",2022,207.8
"8427583ffffffff",2023,192.1
"8427583ffffffff",2024,204.3
"8427585ffffffff",2010,182.9
"8427585ffffffff",2011,174.3
"8427585ffffffff",2012,75.6
"8427585ffffffff",2013,152.9
"8427585ffffffff",2014,179.5
"8427585ffffffff",2015,179.9
"8427585ffffffff",2016,209.1
"8427585ffffffff",2017,195.8
"8427585ffffffff",2018,200.3
"8427585ffffffff",2019,205.1
"8427585ffffffff",2020,202.6
"8427585ffffffff",2021,203.9
"8427585ffffffff",2022,219.3
"8427585ffffffff",2023,207
"8427585ffffffff",2024,217.3
"8427587ffffffff",2010,171.2
"8427587ffffffff",2011,172.2
"8427587ffffffff",2012,68.7
"8427587ffffffff",2013,152.5
"8427587ffffffff",2014,180.3
"8427587ffffffff",2015,180.6
"8427587ffffffff",2016,206.1
"8427587ffffffff",2017,186.6
"8427587ffffffff",2018,190.3
"8427587ffffffff",2019,196.3
"8427587ffffffff",2020,198
"8427587ffffffff",2021,196.2
"8427587ffffffff",2022,207.6
