"h3_address","year","yield"
"852a940ffffffff",2022,197.4
"852a940ffffffff",2023,202.1
"852a940ffffffff",2024,190.1
"852a9413fffffff",2010,163
"852a9413fffffff",2011,178.3
"852a9413fffffff",2012,149.9
"852a9413fffffff",2013,174.5
"852a9413fffffff",2014,182.5
"852a9413fffffff",2015,166.5
"852a9413fffffff",2016,160.3
"852a9413fffffff",2017,185.7
"852a9413fffffff",2018,180.7
"852a9413fffffff",2019,186.2
"852a9413fffffff",2020,153.5
"852a9413fffffff",2021,198.3
"852a9413fffffff",2022,205.6
"852a9413fffffff",2023,224.7
"852a9413fffffff",2024,201.5
"852a9417fffffff",2010,160.6
"852a9417fffffff",2011,178.1
"852a9417fffffff",2012,123.2
"852a9417fffffff",2013,178.9
"852a9417fffffff",2014,168.1
"852a9417fffffff",2015,172.3
"852a9417fffffff",2016,145.3
"852a9417fffffff",2017,184
"852a9417fffffff",2018,171.4
"852a9417fffffff",2019,174.6
"852a9417fffffff",2020,154.9
"852a9417fffffff",2021,200.6
"852a9417fffffff",2022,197.9
"852a9417fffffff",2023,208.6
"852a9417fffffff",2024,184
"852a941bfffffff",2010,156.9
"852a941bfffffff",2011,181.3
"852a941bfffffff",2012,140.6
"852a941bfffffff",2013,182.2
"852a941bfffffff",2014,179.8
"852a941bfffffff",2015,157.6
"852a941bfffffff",2016,157.3
"852a941bfffffff",2017,174.4
"852a941bfffffff",2018,178.4
"852a941bfffffff",2019,169.5
"852a941bfffffff",2020,157.9
"852a941bfffffff",2021,202.3
"852a941bfffffff",2022,198.8
"852a941bfffffff",2023,214.7
"852a941bfffffff",2024,187.1
"852a9423fffffff",2010,160.4
"852a9423fffffff",2011,174.8
"852a9423fffffff",2012,121.3
"852a9423fffffff",2013,177.4
"852a9423fffffff",2014,169.2
"852a9423fffffff",2015,158.7
"852a9423fffffff",2016,148.8
"852a9423fffffff",2017,169.5
"852a9423fffffff",2018,184.3
"852a9423fffffff",2019,152.8
"852a9423fffffff",2020,170.7
"852a9423fffffff",2021,201.2
"852a9423fffffff",2022,208.5
"852a9423fffffff",2023,211.7
"852a9423fffffff",2024,180.6
"852a9427fffffff",2010,166.1
"852a9427fffffff",2011,185.4
"852a9427fffffff",2012,137.2
"852a9427fffffff",2013,176.8
"852a9427fffffff",2014,173.7
"852a9427fffffff",2015,164.5
"852a9427fffffff",2016,172.4
"852a9427fffffff",2017,185.2
"852a9427fffffff",2018,221.1
"852a9427fffffff",2019,167
"852a9427fffffff",2020,192.3
"852a9427fffffff",2021,206
"852a9427fffffff",2022,207.3
"852a9427fffffff",2023,220
"852a9427fffffff",2024,188
"852a942bfffffff",2010,160.4
"852a942bfffffff",2011,174.8
"852a942bfffffff",2012,121.3
"852a942bfffffff",2013,177.4
"852a942bfffffff",2014,169.2
"852a942bfffffff",2015,158.7
"852a942bfffffff",2016,148.8
"852a942bfffffff",2017,169.5
"852a942bfffffff",2018,184.3
"852a942bfffffff",2019,152.8
"852a942bfffffff",2020,170.7
"852a942bfffffff",2021,201.2
"852a942bfffffff",2022,208.5
"852a942bfffffff",2023,211.7
"852a942bfffffff",2024,180.6
"852a942ffffffff",2010,166.1
"852a942ffffffff",2011,185.4
"852a942ffffffff",2012,137.2
"852a942ffffffff",2013,176.8
"852a942ffffffff",2014,173.7
"852a942ffffffff",2015,164.5
"852a942ffffffff",2016,172.4
"852a942ffffffff",2017,185.2
"852a942ffffffff",2018,221.1
"852a942ffffffff",2019,167
"852a942ffffffff",2020,192.3
"852a942ffffffff",2021,206
"852a942ffffffff",2022,207.3
"852a942ffffffff",2023,220
"852a942ffffffff",2024,188
"852a9433fffffff",2010,160.4
"852a9433fffffff",2011,174.8
"852a9433fffffff",2012,121.3
"852a9433fffffff",2013,177.4
"852a9433fffffff",2014,169.2
"852a9433fffffff",2015,158.7
"852a9433fffffff",2016,148.8
"852a9433fffffff",2017,169.5
"852a9433fffffff",2018,184.3
"852a9433fffffff",2019,152.8
"852a9433fffffff",2020,170.7
"852a9433fffffff",2021,201.2
"852a9433fffffff",2022,208.5
"852a9433fffffff",2023,211.7
"852a9433fffffff",2024,180.6
"852a9437fffffff",2010,169.1
"852a9437fffffff",2011,188.4
"852a9437fffffff",2012,130.8
"852a9437fffffff",2013,183.1
"852a9437fffffff",2014,175.7
"852a9437fffffff",2015,171.4
"852a9437fffffff",2016,166.7
"852a9437fffffff",2017,182.9
"852a9437fffffff",2018,205.9
"852a9437fffffff",2019,174.6
"852a9437fffffff",2020,185.3
"852a9437fffffff",2021,214
"852a9437fffffff",2022,209.7
"852a9437fffffff",2023,210
"852a9437fffffff",2024,201.9
"852a943bfffffff",2010,160.4
"852a943bfffffff",2011,174.8
"852a943bfffffff",2012,121.3
"852a943bfffffff",2013,177.4
"852a943bfffffff",2014,169.2
"852a943bfffffff",2015,158.7
"852a943bfffffff",2016,148.8
"852a943bfffffff",2017,169.5
"852a943bfffffff",2018,184.3
"852a943bfffffff",2019,152.8
"852a943bfffffff",2020,170.7
"852a943bfffffff",2021,201.2
"852a943bfffffff",2022,208.5
"852a943bfffffff",2023,211.7
"852a943bfffffff",2024,180.6
"852a9443fffffff",2010,162.1
"852a9443fffffff",2011,161.2
"852a9443fffffff",2012,98.5
"852a9443fffffff",2013,189.6
"852a9443fffffff",2014,192.8
"852a9443fffffff",2015,167.5
"852a9443fffffff",2016,171.1
"852a9443fffffff",2017,176.6
"852a9443fffffff",2018,183.7
"852a9443fffffff",2019,188.6
"852a9443fffffff",2020,156.4
"852a9443fffffff",2021,208.3
"852a9443fffffff",2022,204.6
"852a9443fffffff",2023,203.9
"852a9443fffffff",2024,196.6
"852a9447fffffff",2010,161
"852a9447fffffff",2011,182.2
"852a9447fffffff",2012,145.8
"852a9447fffffff",2013,182.2
"852a9447fffffff",2014,186.3
"852a9447fffffff",2015,147.5
"852a9447fffffff",2016,150.5
"852a9447fffffff",2017,176.2
"852a9447fffffff",2018,196.7
"852a9447fffffff",2019,168.8
"852a9447fffffff",2020,172.7
"852a9447fffffff",2021,208.4
"852a9447fffffff",2022,197.4
"852a9447fffffff",2023,202.1
"852a9447fffffff",2024,190.1
"852a944bfffffff",2010,162.1
"852a944bfffffff",2011,161.2
"852a944bfffffff",2012,98.5
"852a944bfffffff",2013,189.6
"852a944bfffffff",2014,192.8
"852a944bfffffff",2015,167.5
"852a944bfffffff",2016,171.1
"852a944bfffffff",2017,176.6
"852a944bfffffff",2018,183.7
"852a944bfffffff",2019,188.6
"852a944bfffffff",2020,156.4
"852a944bfffffff",2021,208.3
"852a944bfffffff",2022,204.6
"852a944bfffffff",2023,203.9
"852a944bfffffff",2024,196.6
"852a944ffffffff",2010,154
"852a944ffffffff",2011,166.6
"852a944ffffffff",2012,117.4
"852a944ffffffff",2013,194.6
"852a944ffffffff",2014,201.2
"852a944ffffffff",2015,132.4
"852a944ffffffff",2016,169.5
"852a944ffffffff",2017,181.2
"852a944ffffffff",2018,199.5
"852a944ffffffff",2019,181.8
"852a944ffffffff",2020,173.1
"852a944ffffffff",2021,212.7
"852a944ffffffff",2022,199.2
"852a944ffffffff",2023,202.6
"852a944ffffffff",2024,195.1
"852a9453fffffff",2010,162.1
"852a9453fffffff",2011,161.2
"852a9453fffffff",2012,98.5
"852a9453fffffff",2013,189.6
"852a9453fffffff",2014,192.8
"852a9453fffffff",2015,167.5
"852a9453fffffff",2016,171.1
"852a9453fffffff",2017,176.6
"852a9453fffffff",2018,183.7
"852a9453fffffff",2019,188.6
"852a9453fffffff",2020,156.4
"852a9453fffffff",2021,208.3
"852a9453fffffff",2022,204.6
"852a9453fffffff",2023,203.9
"852a9453fffffff",2024,196.6
"852a9457fffffff",2010,156.9
"852a9457fffffff",2011,181.3
"852a9457fffffff",2012,140.6
"852a9457fffffff",2013,182.2
"852a9457fffffff",2014,179.8
"852a9457fffffff",2015,157.6
"852a9457fffffff",2016,157.3
"852a9457fffffff",2017,174.4
"852a9457fffffff",2018,178.4
"852a9457fffffff",2019,169.5
"852a9457fffffff",2020,157.9
"852a9457fffffff",2021,202.3
"852a9457fffffff",2022,198.8
"852a9457fffffff",2023,214.7
"852a9457fffffff",2024,187.1
"852a945bfffffff",2010,162.1
"852a945bfffffff",2011,161.2
"852a945bfffffff",2012,98.5
"852a945bfffffff",2013,189.6
"852a945bfffffff",2014,192.8
"852a945bfffffff",2015,167.5
"852a945bfffffff",2016,171.1
"852a945bfffffff",2017,176.6
"852a945bfffffff",2018,183.7
"852a945bfffffff",2019,188.6
"852a945bfffffff",2020,156.4
"852a945bfffffff",2021,208.3
"852a945bfffffff",2022,204.6
"852a945bfffffff",2023,203.9
"852a945bfffffff",2024,196.6
"852a9463fffffff",2010,161
"852a9463fffffff",2011,182.2
"852a9463fffffff",2012,145.8
"852a9463fffffff",2013,182.2
"852a9463fffffff",2014,186.3
"852a9463fffffff",2015,147.5
"852a9463fffffff",2016,150.5
"852a9463fffffff",2017,176.2
"852a9463fffffff",2018,196.7
"852a9463fffffff",2019,168.8
"852a9463fffffff",2020,172.7
"852a9463fffffff",2021,208.4
"852a9463fffffff",2022,197.4
"852a9463fffffff",2023,202.1
"852a9463fffffff",2024,190.1
"852a9467fffffff",2010,169.3
"852a9467fffffff",2011,180.6
"852a9467fffffff",2012,141.3
"852a9467fffffff",2013,167.9
"852a9467fffffff",2014,172.2
"852a9467fffffff",2015,112.5
"852a9467fffffff",2016,160.6
"852a9467fffffff",2017,147.1
"852a9467fffffff",2018,200.3
"852a9467fffffff",2019,137.6
"852a9467fffffff",2020,156.7
"852a9467fffffff",2021,189.7
"852a9467fffffff",2022,196.1
"852a9467fffffff",2023,201.4
"852a9467fffffff",2024,198.7
"852a946bfffffff",2010,165.9
"852a946bfffffff",2011,169.1
"852a946bfffffff",2012,117.2
"852a946bfffffff",2013,188.9
"852a946bfffffff",2014,187.8
"852a946bfffffff",2015,114.4
"852a946bfffffff",2016,155.5
"852a946bfffffff",2017,170.7
"852a946bfffffff",2018,201.9
"852a946bfffffff",2019,186.5
"852a946bfffffff",2020,167.6
"852a946bfffffff",2021,209.2
"852a946bfffffff",2022,200.1
"852a946bfffffff",2023,196.4
"852a946bfffffff",2024,198.9
"852a946ffffffff",2010,169.3
"852a946ffffffff",2011,180.6
"852a946ffffffff",2012,141.3
"852a946ffffffff",2013,167.9
"852a946ffffffff",2014,172.2
"852a946ffffffff",2015,112.5
"852a946ffffffff",2016,160.6
"852a946ffffffff",2017,147.1
"852a946ffffffff",2018,200.3
"852a946ffffffff",2019,137.6
"852a946ffffffff",2020,156.7
"852a946ffffffff",2021,189.7
"852a946ffffffff",2022,196.1
"852a946ffffffff",2023,201.4
"852a946ffffffff",2024,198.7
"852a9473fffffff",2010,161
"852a9473fffffff",2011,182.2
"852a9473fffffff",2012,145.8
"852a9473fffffff",2013,182.2
"852a9473fffffff",2014,186.3
"852a9473fffffff",2015,147.5
"852a9473fffffff",2016,150.5
"852a9473fffffff",2017,176.2
"852a9473fffffff",2018,196.7
"852a9473fffffff",2019,168.8
"852a9473fffffff",2020,172.7
"852a9473fffffff",2021,208.4
"852a9473fffffff",2022,197.4
"852a9473fffffff",2023,202.1
"852a9473fffffff",2024,190.1
"852a9477fffffff",2010,161
"852a9477fffffff",2011,182.2
"852a9477fffffff",2012,145.8
"852a9477fffffff",2013,182.2
"852a9477fffffff",2014,186.3
"852a9477fffffff",2015,147.5
"852a9477fffffff",2016,150.5
"852a9477fffffff",2017,176.2
"852a9477fffffff",2018,196.7
"852a9477fffffff",2019,168.8
"852a9477fffffff",2020,172.7
"852a9477fffffff",2021,208.4
"852a9477fffffff",2022,197.4
"852a9477fffffff",2023,202.1
"852a9477fffffff",2024,190.1
"852a947bfffffff",2010,154
"852a947bfffffff",2011,166.6
"852a947bfffffff",2012,117.4
"852a947bfffffff",2013,194.6
"852a947bfffffff",2014,201.2
"852a947bfffffff",2015,132.4
"852a947bfffffff",2016,169.5
"852a947bfffffff",2017,181.2
"852a947bfffffff",2018,199.5
"852a947bfffffff",2019,181.8
"852a947bfffffff",2020,173.1
"852a947bfffffff",2021,212.7
"852a947bfffffff",2022,199.2
"852a947bfffffff",2023,202.6
"852a947bfffffff",2024,195.1
"852a9483fffffff",2010,163
"852a9483fffffff",2011,178.3
"852a9483fffffff",2012,149.9
"852a9483fffffff",2013,174.5
"852a9483fffffff",2014,182.5
"852a9483fffffff",2015,166.5
"852a9483fffffff",2016,160.3
"852a9483fffffff",2017,185.7
"852a9483fffffff",2018,180.7
"852a9483fffffff",2019,186.2
"852a9483fffffff",2020,153.5
"852a9483fffffff",2021,198.3
"852a9483fffffff",2022,205.6
"852a9483fffffff",2023,224.7
"852a9483fffffff",2024,201.5
"852a9487fffffff",2010,163
"852a9487fffffff",2011,178.3
"852a9487fffffff",2012,149.9
"852a9487fffffff",2013,174.5
"852a9487fffffff",2014,182.5
"852a9487fffffff",2015,166.5
"852a9487fffffff",2016,160.3
"852a9487fffffff",2017,185.7
"852a9487fffffff",2018,180.7
"852a9487fffffff",2019,186.2
"852a9487fffffff",2020,153.5
"852a9487fffffff",2021,198.3
"852a9487fffffff",2022,205.6
"852a9487fffffff",2023,224.7
"852a9487fffffff",2024,201.5
"852a948bfffffff",2010,163
"852a948bfffffff",2011,178.3
"852a948bfffffff",2012,149.9
"852a948bfffffff",2013,174.5
"852a948bfffffff",2014,182.5
"852a948bfffffff",2015,166.5
"852a948bfffffff",2016,160.3
"852a948bfffffff",2017,185.7
"852a948bfffffff",2018,180.7
"852a948bfffffff",2019,186.2
"852a948bfffffff",2020,153.5
"852a948bfffffff",2021,198.3
"852a948bfffffff",2022,205.6
"852a948bfffffff",2023,224.7
"852a948bfffffff",2024,201.5
"852a948ffffffff",2010,163
"852a948ffffffff",2011,178.3
"852a948ffffffff",2012,149.9
"852a948ffffffff",2013,174.5
"852a948ffffffff",2014,182.5
"852a948ffffffff",2015,166.5
"852a948ffffffff",2016,160.3
"852a948ffffffff",2017,185.7
"852a948ffffffff",2018,180.7
"852a948ffffffff",2019,186.2
"852a948ffffffff",2020,153.5
"852a948ffffffff",2021,198.3
"852a948ffffffff",2022,205.6
"852a948ffffffff",2023,224.7
"852a948ffffffff",2024,201.5
"852a949bfffffff",2010,167.9
"852a949bfffffff",2011,168.6
"852a949bfffffff",2012,151.4
"852a949bfffffff",2013,160.5
"852a949bfffffff",2014,168.2
"852a949bfffffff",2015,128
"852a949bfffffff",2016,159.6
"852a949bfffffff",2017,173.3
"852a949bfffffff",2018,150.6
"852a949bfffffff",2019,169.7
"852a949bfffffff",2020,170.6
"852a949bfffffff",2021,186.3
"852a949bfffffff",2022,192.2
"852a949bfffffff",2023,204.5
"852a949bfffffff",2024,163.3
"852a94a3fffffff",2010,160.6
"852a94a3fffffff",2011,178.1
"852a94a3fffffff",2012,123.2
"852a94a3fffffff",2013,178.9
"852a94a3fffffff",2014,168.1
"852a94a3fffffff",2015,172.3
"852a94a3fffffff",2016,145.3
"852a94a3fffffff",2017,184
"852a94a3fffffff",2018,171.4
"852a94a3fffffff",2019,174.6
"852a94a3fffffff",2020,154.9
"852a94a3fffffff",2021,200.6
"852a94a3fffffff",2022,197.9
"852a94a3fffffff",2023,208.6
"852a94a3fffffff",2024,184
"852a94a7fffffff",2010,169.1
"852a94a7fffffff",2011,188.4
"852a94a7fffffff",2012,130.8
"852a94a7fffffff",2013,183.1
"852a94a7fffffff",2014,175.7
"852a94a7fffffff",2015,171.4
"852a94a7fffffff",2016,166.7
"852a94a7fffffff",2017,182.9
"852a94a7fffffff",2018,205.9
"852a94a7fffffff",2019,174.6
"852a94a7fffffff",2020,185.3
"852a94a7fffffff",2021,214
"852a94a7fffffff",2022,209.7
"852a94a7fffffff",2023,210
"852a94a7fffffff",2024,201.9
"852a94abfffffff",2010,160.6
"852a94abfffffff",2011,178.1
"852a94abfffffff",2012,123.2
"852a94abfffffff",2013,178.9
"852a94abfffffff",2014,168.1
"852a94abfffffff",2015,172.3
"852a94abfffffff",2016,145.3
"852a94abfffffff",2017,184
"852a94abfffffff",2018,171.4
"852a94abfffffff",2019,174.6
"852a94abfffffff",2020,154.9
"852a94abfffffff",2021,200.6
"852a94abfffffff",2022,197.9
"852a94abfffffff",2023,208.6
"852a94abfffffff",2024,184
"852a94affffffff",2010,169.1
"852a94affffffff",2011,188.4
"852a94affffffff",2012,130.8
"852a94affffffff",2013,183.1
"852a94affffffff",2014,175.7
"852a94affffffff",2015,171.4
"852a94affffffff",2016,166.7
"852a94affffffff",2017,182.9
"852a94affffffff",2018,205.9
"852a94affffffff",2019,174.6
"852a94affffffff",2020,185.3
"852a94affffffff",2021,214
"852a94affffffff",2022,209.7
"852a94affffffff",2023,210
"852a94affffffff",2024,201.9
"852a94b3fffffff",2010,162.5
"852a94b3fffffff",2011,166.6
"852a94b3fffffff",2012,139
"852a94b3fffffff",2013,183.9
"852a94b3fffffff",2014,157.1
"852a94b3fffffff",2015,171.5
"852a94b3fffffff",2016,161.9
"852a94b3fffffff",2017,185.9
"852a94b3fffffff",2018,180.9
"852a94b3fffffff",2019,180
"852a94b3fffffff",2020,168.4
"852a94b3fffffff",2021,198.9
"852a94b3fffffff",2022,195.5
"852a94b3fffffff",2023,210
"852a94b3fffffff",2024,188.4
"852a94b7fffffff",2010,162.5
"852a94b7fffffff",2011,166.6
"852a94b7fffffff",2012,139
"852a94b7fffffff",2013,183.9
"852a94b7fffffff",2014,157.1
"852a94b7fffffff",2015,171.5
"852a94b7fffffff",2016,161.9
"852a94b7fffffff",2017,185.9
"852a94b7fffffff",2018,180.9
"852a94b7fffffff",2019,180
"852a94b7fffffff",2020,168.4
"852a94b7fffffff",2021,198.9
"852a94b7fffffff",2022,195.5
"852a94b7fffffff",2023,210
"852a94b7fffffff",2024,188.4
"852a94bbfffffff",2010,160.6
"852a94bbfffffff",2011,178.1
"852a94bbfffffff",2012,123.2
"852a94bbfffffff",2013,178.9
"852a94bbfffffff",2014,168.1
"852a94bbfffffff",2015,172.3
"852a94bbfffffff",2016,145.3
"852a94bbfffffff",2017,184
"852a94bbfffffff",2018,171.4
"852a94bbfffffff",2019,174.6
"852a94bbfffffff",2020,154.9
"852a94bbfffffff",2021,200.6
"852a94bbfffffff",2022,197.9
"852a94bbfffffff",2023,208.6
"852a94bbfffffff",2024,184
"852a94c3fffffff",2010,156.9
"852a94c3fffffff",2011,181.3
"852a94c3fffffff",2012,140.6
"852a94c3fffffff",2013,182.2
"852a94c3fffffff",2014,179.8
"852a94c3fffffff",2015,157.6
"852a94c3fffffff",2016,157.3
"852a94c3fffffff",2017,174.4
"852a94c3fffffff",2018,178.4
"852a94c3fffffff",2019,169.5
"852a94c3fffffff",2020,157.9
"852a94c3fffffff",2021,202.3
"852a94c3fffffff",2022,198.8
"852a94c3fffffff",2023,214.7
"852a94c3fffffff",2024,187.1
"852a94c7fffffff",2010,156.9
"852a94c7fffffff",2011,181.3
"852a94c7fffffff",2012,140.6
"852a94c7fffffff",2013,182.2
"852a94c7fffffff",2014,179.8
"852a94c7fffffff",2015,157.6
"852a94c7fffffff",2016,157.3
"852a94c7fffffff",2017,174.4
"852a94c7fffffff",2018,178.4
"852a94c7fffffff",2019,169.5
"852a94c7fffffff",2020,157.9
"852a94c7fffffff",2021,202.3
"852a94c7fffffff",2022,198.8
"852a94c7fffffff",2023,214.7
"852a94c7fffffff",2024,187.1
"852a94cbfffffff",2010,175
"852a94cbfffffff",2011,170
"852a94cbfffffff",2012,160.2
"852a94cbfffffff",2013,185.5
"852a94cbfffffff",2014,193.2
"852a94cbfffffff",2015,165.9
"852a94cbfffffff",2016,173.4
"852a94cbfffffff",2017,189.5
"852a94cbfffffff",2018,178.9
"852a94cbfffffff",2019,180.4
"852a94cbfffffff",2020,174.2
"852a94cbfffffff",2021,196.3
"852a94cbfffffff",2022,206.4
"852a94cbfffffff",2023,218
"852a94cbfffffff",2024,184.9
"852a94cffffffff",2010,156.9
"852a94cffffffff",2011,181.3
"852a94cffffffff",2012,140.6
"852a94cffffffff",2013,182.2
"852a94cffffffff",2014,179.8
"852a94cffffffff",2015,157.6
"852a94cffffffff",2016,157.3
"852a94cffffffff",2017,174.4
"852a94cffffffff",2018,178.4
"852a94cffffffff",2019,169.5
"852a94cffffffff",2020,157.9
"852a94cffffffff",2021,202.3
"852a94cffffffff",2022,198.8
"852a94cffffffff",2023,214.7
"852a94cffffffff",2024,187.1
"852a94d3fffffff",2010,175
"852a94d3fffffff",2011,170
"852a94d3fffffff",2012,160.2
"852a94d3fffffff",2013,185.5
"852a94d3fffffff",2014,193.2
"852a94d3fffffff",2015,165.9
"852a94d3fffffff",2016,173.4
"852a94d3fffffff",2017,189.5
"852a94d3fffffff",2018,178.9
"852a94d3fffffff",2019,180.4
"852a94d3fffffff",2020,174.2
"852a94d3fffffff",2021,196.3
"852a94d3fffffff",2022,206.4
"852a94d3fffffff",2023,218
"852a94d3fffffff",2024,184.9
"852a94d7fffffff",2010,156.9
"852a94d7fffffff",2011,181.3
"852a94d7fffffff",2012,140.6
"852a94d7fffffff",2013,182.2
"852a94d7fffffff",2014,179.8
"852a94d7fffffff",2015,157.6
"852a94d7fffffff",2016,157.3
"852a94d7fffffff",2017,174.4
"852a94d7fffffff",2018,178.4
"852a94d7fffffff",2019,169.5
"852a94d7fffffff",2020,157.9
"852a94d7fffffff",2021,202.3
"852a94d7fffffff",2022,198.8
"852a94d7fffffff",2023,214.7
"852a94d7fffffff",2024,187.1
"852a94dbfffffff",2010,175
"852a94dbfffffff",2011,170
"852a94dbfffffff",2012,160.2
"852a94dbfffffff",2013,185.5
"852a94dbfffffff",2014,193.2
"852a94dbfffffff",2015,165.9
"852a94dbfffffff",2016,173.4
"852a94dbfffffff",2017,189.5
"852a94dbfffffff",2018,178.9
"852a94dbfffffff",2019,180.4
"852a94dbfffffff",2020,174.2
"852a94dbfffffff",2021,196.3
"852a94dbfffffff",2022,206.4
"852a94dbfffffff",2023,218
"852a94dbfffffff",2024,184.9
"852a9503fffffff",2010,161.1
"852a9503fffffff",2011,163.2
"852a9503fffffff",2012,149.8
"852a9503fffffff",2013,162.5
"852a9503fffffff",2014,150.6
"852a9503fffffff",2015,154.9
"852a9503fffffff",2016,150.4
"852a9503fffffff",2017,179.8
"852a9503fffffff",2018,178.5
"852a9503fffffff",2019,172.8
"852a9503fffffff",2020,170.4
"852a9503fffffff",2021,186.8
"852a9503fffffff",2022,190.3
"852a9503fffffff",2023,195.3
"852a9503fffffff",2024,204.7
"852a9507fffffff",2010,163.8
"852a9507fffffff",2011,173.6
"852a9507fffffff",2012,135.9
"852a9507fffffff",2013,175.9
"852a9507fffffff",2014,160.7
"852a9507fffffff",2015,157
"852a9507fffffff",2016,176.5
"852a9507fffffff",2017,190.9
"852a9507fffffff",2018,184
"852a9507fffffff",2019,171.2
"852a9507fffffff",2020,184.8
"852a9507fffffff",2021,199
"852a9507fffffff",2022,189
"852a9507fffffff",2023,202.8
"852a9507fffffff",2024,201.4
"852a950bfffffff",2010,161.1
"852a950bfffffff",2011,163.2
"852a950bfffffff",2012,149.8
"852a950bfffffff",2013,162.5
"852a950bfffffff",2014,150.6
"852a950bfffffff",2015,154.9
"852a950bfffffff",2016,150.4
"852a950bfffffff",2017,179.8
"852a950bfffffff",2018,178.5
"852a950bfffffff",2019,172.8
"852a950bfffffff",2020,170.4
"852a950bfffffff",2021,186.8
"852a950bfffffff",2022,190.3
"852a950bfffffff",2023,195.3
"852a950bfffffff",2024,204.7
"852a950ffffffff",2010,163.8
"852a950ffffffff",2011,173.6
"852a950ffffffff",2012,135.9
"852a950ffffffff",2013,175.9
"852a950ffffffff",2014,160.7
"852a950ffffffff",2015,157
"852a950ffffffff",2016,176.5
"852a950ffffffff",2017,190.9
"852a950ffffffff",2018,184
"852a950ffffffff",2019,171.2
"852a950ffffffff",2020,184.8
"852a950ffffffff",2021,199
"852a950ffffffff",2022,189
"852a950ffffffff",2023,202.8
"852a950ffffffff",2024,201.4
"852a9513fffffff",2010,161.1
"852a9513fffffff",2011,163.2
"852a9513fffffff",2012,149.8
"852a9513fffffff",2013,162.5
"852a9513fffffff",2014,150.6
"852a9513fffffff",2015,154.9
"852a9513fffffff",2016,150.4
"852a9513fffffff",2017,179.8
"852a9513fffffff",2018,178.5
"852a9513fffffff",2019,172.8
"852a9513fffffff",2020,170.4
"852a9513fffffff",2021,186.8
"852a9513fffffff",2022,190.3
"852a9513fffffff",2023,195.3
"852a9513fffffff",2024,204.7
"852a9517fffffff",2010,161.1
"852a9517fffffff",2011,163.2
"852a9517fffffff",2012,149.8
"852a9517fffffff",2013,162.5
"852a9517fffffff",2014,150.6
"852a9517fffffff",2015,154.9
"852a9517fffffff",2016,150.4
"852a9517fffffff",2017,179.8
"852a9517fffffff",2018,178.5
"852a9517fffffff",2019,172.8
"852a9517fffffff",2020,170.4
"852a9517fffffff",2021,186.8
"852a9517fffffff",2022,190.3
"852a9517fffffff",2023,195.3
"852a9517fffffff",2024,204.7
"852a951bfffffff",2010,163.9
"852a951bfffffff",2011,176.7
"852a951bfffffff",2012,151.3
"852a951bfffffff",2013,161.9
"852a951bfffffff",2014,151.4
"852a951bfffffff",2015,136.1
"852a951bfffffff",2016,165.7
"852a951bfffffff",2017,177.9
"852a951bfffffff",2018,195.3
"852a951bfffffff",2019,155.2
"852a951bfffffff",2020,174.9
"852a951bfffffff",2021,194.8
"852a951bfffffff",2022,192.7
"852a951bfffffff",2023,196
"852a951bfffffff",2024,187
"852a9523fffffff",2010,163.8
"852a9523fffffff",2011,173.6
"852a9523fffffff",2012,135.9
"852a9523fffffff",2013,175.9
"852a9523fffffff",2014,160.7
"852a9523fffffff",2015,157
"852a9523fffffff",2016,176.5
"852a9523fffffff",2017,190.9
"852a9523fffffff",2018,184
"852a9523fffffff",2019,171.2
"852a9523fffffff",2020,184.8
"852a9523fffffff",2021,199
"852a9523fffffff",2022,189
"852a9523fffffff",2023,202.8
"852a9523fffffff",2024,201.4
"852a9527fffffff",2010,168.4
"852a9527fffffff",2011,163.9
"852a9527fffffff",2012,105.4
"852a9527fffffff",2013,171.7
"852a9527fffffff",2014,157.1
"852a9527fffffff",2015,153
"852a9527fffffff",2016,156.2
"852a9527fffffff",2017,183
"852a9527fffffff",2018,166.8
"852a9527fffffff",2019,158.1
"852a9527fffffff",2020,168
"852a9527fffffff",2021,181.3
"852a9527fffffff",2022,176.4
"852a9527fffffff",2023,194.8
"852a9527fffffff",2024,171.1
"852a952bfffffff",2010,178.5
"852a952bfffffff",2011,175.7
"852a952bfffffff",2012,107.5
"852a952bfffffff",2013,194.7
"852a952bfffffff",2014,185.4
"852a952bfffffff",2015,183.9
"852a952bfffffff",2016,184
"852a952bfffffff",2017,195.9
"852a952bfffffff",2018,193.7
"852a952bfffffff",2019,181.7
"852a952bfffffff",2020,185.8
"852a952bfffffff",2021,203.7
"852a952bfffffff",2022,193.6
"852a952bfffffff",2023,215.2
"852a952bfffffff",2024,177.1
"852a952ffffffff",2010,178.5
"852a952ffffffff",2011,175.7
"852a952ffffffff",2012,107.5
"852a952ffffffff",2013,194.7
"852a952ffffffff",2014,185.4
"852a952ffffffff",2015,183.9
"852a952ffffffff",2016,184
"852a952ffffffff",2017,195.9
"852a952ffffffff",2018,193.7
"852a952ffffffff",2019,181.7
"852a952ffffffff",2020,185.8
"852a952ffffffff",2021,203.7
"852a952ffffffff",2022,193.6
"852a952ffffffff",2023,215.2
"852a952ffffffff",2024,177.1
"852a9533fffffff",2010,163.8
"852a9533fffffff",2011,173.6
"852a9533fffffff",2012,135.9
"852a9533fffffff",2013,175.9
"852a9533fffffff",2014,160.7
"852a9533fffffff",2015,157
"852a9533fffffff",2016,176.5
"852a9533fffffff",2017,190.9
"852a9533fffffff",2018,184
